Smiles,pIC50_calc,Molecule ChEMBL ID,Molecule Name,MW,LogP,HBD,HBA,QED
C[C@H]1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,7.141462802430361,CHEMBL3652332,,405.56800000000015,3.0146000000000006,1.0,5.0,0.826805604902684
C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,6.2403321553103694,CHEMBL3393341,,317.39600000000013,3.7328800000000015,1.0,4.0,0.7816288739785104
C[C@H]1CCCN1S(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,7.368556230986828,CHEMBL3652357,,391.5410000000001,2.7670000000000003,1.0,5.0,0.8474160668452805
C[C@H]1CCN(C(=O)CC#N)C[C@H]1n1ccc2cnc3[nH]ccc3c21,6.4089353929735005,CHEMBL5275601,,321.38400000000007,2.8407800000000005,1.0,4.0,0.788114638005919
C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,7.941951395460177,CHEMBL4297507,DELGOCITINIB,310.36100000000005,1.2987799999999996,1.0,5.0,0.9028284909836288
C[C@H]1CN(C(=O)OC(C)(C)C)CC[C@]1(CC#N)n1cc(C(N)=O)c(Nc2ccccc2)n1,6.995125872025723,CHEMBL3891937,,438.5320000000001,3.611480000000001,2.0,7.0,0.7342102990718545
C[C@H]1CN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C[C@@H]1CO,10.782516055786092,CHEMBL3652404,,421.5670000000002,1.8429,2.0,6.0,0.7378942806524966
C[C@H]1CN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C[C@H]1S(C)(=O)=O,7.492144128304169,CHEMBL3652306,,469.6330000000002,1.6475999999999995,1.0,7.0,0.6835835635233183
C[C@H]1CN(c2ccc(C#N)cn2)CC[C@H]1Nc1c(C(N)=O)cnc2[nH]ccc12,7.853871964321762,CHEMBL3593779,,375.436,2.25538,3.0,6.0,0.642461385744291
C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,8.98296666070122,CHEMBL4298138,REPOTRECTINIB,355.3730000000001,2.5522,2.0,6.0,0.6477648078196179
C[C@H]1C[C@H](C)N1[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,6.449771646944906,CHEMBL3703000,,460.5040000000001,4.460480000000003,2.0,6.0,0.6862898797348251
C[C@H]1C[C@H](C)N1[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,6.474955192963154,CHEMBL3703001,,460.5040000000001,4.460480000000003,2.0,6.0,0.6862898797348251
C[C@H]1C[C@H](Nc2nc(N3CCN(C)CC3)ncc2-c2cnc3[nH]ccc3n2)CN(S(C)(=O)=O)C1,9.66394072213365,CHEMBL3665217,,485.6180000000002,1.2486000000000008,2.0,9.0,0.5494222642612347
C[C@H]1C[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)CN(C2(CC#N)COC2)C1,9.291069464193384,CHEMBL3665221,,403.4900000000003,2.824880000000001,2.0,7.0,0.6751180568157967
C[C@H]1C[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)CN(S(=O)(=O)CC#N)C1,10.478861916295964,CHEMBL3665222,,411.4910000000002,1.99558,2.0,7.0,0.65697537496904
C[C@H]1C[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)CN(S(C)(=O)=O)C1,9.853561864714225,CHEMBL3665141,,386.48100000000017,2.1018,2.0,6.0,0.7116143912263989
C[C@H]1C[C@](CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN1C(=O)OC(C)(C)C,7.67778070526608,CHEMBL3916449,,438.53200000000027,3.753980000000003,2.0,7.0,0.7319186946139863
C[C@H]1Cc2ccc(-c3ncnc4[nH]ccc34)cc2[C@@H]1NC#N,5.980468315468745,CHEMBL4278647,,289.34200000000004,2.9288800000000004,2.0,4.0,0.5614473106486942
C[C@H]1Nc2nc(ncc2Cl)Nc2cccc(c2)COc2cccc1c2,6.455931955649724,CHEMBL3694582,,352.82500000000016,4.9391000000000025,2.0,5.0,0.5998077439974396
C[C@H]1OCC[C@@H](C#N)[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,6.686132779630847,CHEMBL4108999,,344.35,1.7493799999999995,2.0,7.0,0.8156604922286751
C[C@](O)(c1ccc(Nc2nn([C@@H]3COCC[C@H]3C#N)cc2C(N)=O)cc1)C(F)F,7.920818753952375,CHEMBL3947292,,405.405,2.29938,3.0,7.0,0.6769620376445836
C[C@](O)(c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cn1)C(F)(F)F,7.958607314841775,CHEMBL3699535,,422.41100000000006,3.1452800000000005,3.0,7.0,0.678691664671988
C[C@](O)(c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cn1)C(F)F,8.522878745280337,CHEMBL3699540,,404.4210000000001,2.8480800000000004,3.0,7.0,0.6787143906668512
C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.096910013008056,CHEMBL3703034,,476.50300000000016,3.434480000000001,3.0,7.0,0.5876022293679621
C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@@H](O)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.397940008672037,CHEMBL3702944,,437.4220000000001,2.72108,4.0,7.0,0.5676548122254064
C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@H](N4CCC4)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.154901959985743,CHEMBL3703050,,476.50300000000016,3.434480000000001,3.0,7.0,0.5876022293679621
C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@H](O)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F,8.698970004336019,CHEMBL3647858,,437.4220000000001,2.72108,4.0,7.0,0.5676548122254064
C[C@](O)(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1)C(F)F,9.69897000433602,CHEMBL4113249,,405.405,2.29938,3.0,7.0,0.6769620376445836
C[C@]1(C#N)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,7.508638306165727,CHEMBL3359926,,283.33500000000004,1.92748,2.0,5.0,0.8990788675354908
C[C@]1(C#N)CC[C@@H](F)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.958607314841775,CHEMBL3702929,,359.38000000000005,3.4576800000000008,2.0,5.0,0.8735287632063387
C[C@]1(C#N)CC[C@H](F)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.096910013008056,CHEMBL3647933,,359.38000000000005,3.4576800000000008,2.0,5.0,0.8735287632063387
C[C@]1(C#N)CC[C@H](O)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.657577319177793,CHEMBL3702928,,357.38900000000007,2.48048,3.0,6.0,0.7769904240237936
C[C@]1(C#N)CS(=O)(=O)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,8.221848749616356,CHEMBL3972345,,377.401,1.36408,2.0,7.0,0.8271045839435057
C[C@]1(C#N)CS(=O)(=O)C[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.534617148551582,CHEMBL4108691,,377.401,1.36408,2.0,7.0,0.8271045839435057
C[C@]1(CO)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,6.958607314841775,CHEMBL3359924,,288.35100000000006,1.3961999999999994,3.0,5.0,0.7924794583278149
C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,7.744727494896693,CHEMBL3359927,,276.315,2.1258,2.0,4.0,0.901611884617274
C[C@]1(NC#N)CCc2ccc(-c3ncnc4[nH]ccc34)cc21,7.1487416512809245,CHEMBL4279720,,289.3420000000001,2.856980000000001,2.0,4.0,0.5615023201702517
C[C@]1(O)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,6.823908740944319,CHEMBL3359922,,274.324,1.1485999999999996,3.0,5.0,0.7824190878473825
C[C@]1(O)CC[C@H](n2c(=O)[nH]c3cnc(-c4cnc5ccc(F)cn45)nc32)CC1,7.886056647693163,CHEMBL4549136,,382.39900000000017,2.4395000000000007,2.0,7.0,0.5545199058151772
C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)[C@@H](C#N)C1,7.958607314841775,CHEMBL3647847,,391.8340000000001,3.1338800000000013,3.0,6.0,0.7396806179140075
C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,8.045757490560675,CHEMBL3647840,,373.8440000000001,2.9947800000000013,3.0,6.0,0.761059591013491
C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc([C@@](C)(O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,9.0,CHEMBL3647845,,451.4490000000001,3.111180000000002,4.0,7.0,0.5512939543662735
C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc([C@](C)(O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,8.397940008672037,CHEMBL3647838,,451.4490000000001,3.111180000000002,4.0,7.0,0.5512939543662735
C[C@]12O[C@@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,9.045757490560677,CHEMBL2367481,,439.4710000000002,3.474400000000002,3.0,6.0,0.3732159623688665
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,8.72582339664448,CHEMBL603469,LESTAURTINIB,439.4710000000002,3.474400000000002,3.0,6.0,0.3732159623688665
C[N+]1(C2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CCC1,7.455931955649724,CHEMBL4112874,,413.9330000000002,3.4626800000000024,2.0,5.0,0.7332131772867981
C[Si](C)(C)COC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,6.127843727251707,CHEMBL3976451,,472.5970000000002,3.5834800000000016,2.0,7.0,0.5932357293609869
Cc1[nH]nc2[nH]c(=O)c(C#N)c(C3CCCCC3)c12,4.583745543646882,CHEMBL4632980,,256.3089999999999,2.479,2.0,3.0,0.8214602138745878
Cc1[nH]nc2[nH]c(=O)c(CCO)c(C3CCCCC3)c12,4.903437700822769,CHEMBL4642546,,275.352,2.14212,3.0,3.0,0.8023431360154913
Cc1[nH]nc2[nH]c(=O)c(CO)c(C3CCCCC3)c12,4.975390988664909,CHEMBL4638696,,261.32499999999993,2.09962,3.0,3.0,0.7739137442636989
Cc1[nH]nc2[nH]c(=O)cc(-c3ccccc3)c12,5.376750709602099,CHEMBL4635464,,225.251,2.22662,2.0,2.0,0.6667013260593047
Cc1[nH]nc2[nH]c(=O)cc(C3CC4CCC3CC4)c12,5.761222333900509,CHEMBL4648612,,257.33699999999993,2.853320000000001,2.0,2.0,0.8248264609303461
Cc1[nH]nc2[nH]c(=O)cc(C3CCCC3)c12,4.6419983281826,CHEMBL4640335,,217.27199999999996,2.21722,2.0,2.0,0.768943243957684
Cc1[nH]nc2[nH]c(=O)cc(C3CCCCC3)c12,5.1419983281826,CHEMBL4636371,,231.29899999999992,2.6073200000000005,2.0,2.0,0.7920722074101783
Cc1[nH]nc2[nH]c(=O)cc(CC3CCC3)c12,5.321032576499773,CHEMBL4641076,,217.27199999999996,1.90222,2.0,2.0,0.8066663472921053
Cc1[nH]nc2[nH]c(=O)cc([C@@H]3C[C@@H]4C[C@H]3C[C@@H]4CC#N)c12,5.721848749616356,CHEMBL4634289,,282.347,2.6030000000000006,2.0,3.0,0.8873835291277267
Cc1[nH]nc2[nH]c(=O)cc([C@@H]3C[C@@H]4C[C@H]3C[C@H]4CC#N)c12,5.927712896195192,CHEMBL4647115,,282.347,2.6030000000000006,2.0,3.0,0.8873835291277267
Cc1[nH]nc2[nH]c(=O)cc([C@@H]3C[C@H]4CC[C@@H]3C4)c12,5.409078206027614,CHEMBL4645613,,243.30999999999997,2.4632200000000006,2.0,2.0,0.807831119767531
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CCCC[C@H]3C)c12,5.759565538156416,CHEMBL4640521,,245.32599999999996,2.853320000000001,2.0,2.0,0.8111434865706796
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](C#N)CC3)c12,5.292429823902063,CHEMBL4637596,,256.309,2.357,2.0,3.0,0.8208339391946013
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](C(=O)NC4CC4)CC3)c12,4.712406077536169,CHEMBL4649054,,314.3890000000002,2.11202,3.0,3.0,0.8101418796603885
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC#N)CC3)c12,5.420818753952375,CHEMBL4645814,,270.336,2.747100000000001,2.0,3.0,0.8793935729080006
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CC(C#N)C4)CC3)c12,5.858349385648225,CHEMBL4647276,,353.42600000000016,2.2055,2.0,4.0,0.882084548238245
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CC(Cc5ccccc5)C4)CC3)c12,6.558169282423191,CHEMBL4649484,,418.5410000000002,3.924620000000004,2.0,3.0,0.6587625271182399
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(C#N)C4)CC3)c12,5.698698739789871,CHEMBL4638030,,367.4530000000002,2.595600000000001,2.0,4.0,0.8694702032789491
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(C)(C)CC4)CC3)c12,6.481685552318919,CHEMBL4636507,,384.5240000000003,3.8721200000000033,2.0,3.0,0.8426229251157651
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(c5ccccc5)C4)CC3)c12,6.670517578667782,CHEMBL4639606,,418.5410000000002,4.239620000000004,2.0,3.0,0.6648604390974813
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CCC#N)CC3)c12,5.840968332518619,CHEMBL4640029,,284.36300000000006,3.1372000000000018,2.0,3.0,0.9075076540599288
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](N)CC3)c12,4.5713337517843655,CHEMBL4636368,,246.31399999999996,1.54452,3.0,3.0,0.7129232994747077
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](NC(=O)C4CC4)CC3)c12,5.265826334793921,CHEMBL4633028,,314.3890000000002,2.11202,3.0,3.0,0.8101418796603885
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](NC(=O)C4CCCC4)CC3)c12,5.159379381312206,CHEMBL4632897,,342.44300000000027,2.892220000000001,3.0,3.0,0.8008439865318633
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](NC(=O)[C@@H]4CC4(F)F)CC3)c12,6.037860356969059,CHEMBL4639973,,350.36900000000014,2.3572200000000008,3.0,3.0,0.7935873953695481
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](NC(=O)[C@H]4CC4(F)F)CC3)c12,5.083745543646882,CHEMBL4638953,,350.36900000000014,2.3572200000000008,3.0,3.0,0.7935873953695481
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](NS(=O)(=O)C4CC4)CC3)c12,5.6020599913279625,CHEMBL4638808,,350.4440000000002,1.6676199999999997,3.0,4.0,0.7792201664719306
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](NS(=O)(=O)CC4CCC4)CC3)c12,5.622062572163754,CHEMBL4639048,,378.4980000000003,2.30532,3.0,4.0,0.7417430665063323
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](O)CC3)c12,4.867591088495232,CHEMBL4647506,,247.29799999999997,1.5781199999999995,3.0,3.0,0.7151783512709848
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](OC(=O)[C@@H]4CC4(F)F)CC3)c12,5.761439372640169,CHEMBL4632766,,351.3530000000001,2.784220000000001,2.0,4.0,0.8325688757678731
Cc1[nH]nc2[nH]c(=O)cc([C@H]3C[C@H]4CC[C@@H]3C4)c12,5.512054431799104,CHEMBL4636220,,243.30999999999997,2.4632200000000006,2.0,2.0,0.807831119767531
Cc1[nH]nc2[nH]c(=O)cc([C@H]3C[C@H]4C[C@@H]3C[C@@H]4CC#N)c12,6.736830361305078,CHEMBL4643061,,282.347,2.6030000000000006,2.0,3.0,0.8873835291277267
Cc1[nH]nc2[nH]c(=O)cc([C@H]3C[C@H]4C[C@@H]3C[C@H]4CC#N)c12,5.405114521826564,CHEMBL4648820,,282.347,2.6030000000000006,2.0,3.0,0.8873835291277267
Cc1c(-c2ncnc3[nH]ccc23)nnn1Cc1ccc(Br)cc1,6.105683937315561,CHEMBL5175927,,369.22600000000006,3.3356200000000014,1.0,5.0,0.6013336559003544
Cc1c(-c2ncnc3[nH]ccc23)nnn1Cc1ccc(Cl)cc1,6.018181392829336,CHEMBL5202702,,324.7750000000001,3.2265200000000007,1.0,5.0,0.6277102454505529
Cc1c(-c2ncnc3[nH]ccc23)nnn1Cc1ccc(I)cc1,6.0762380391713,CHEMBL5199899,,416.22600000000006,3.1777200000000008,1.0,5.0,0.5211699121349408
Cc1c(-c2ncnc3[nH]ccc23)nnn1Cc1ccc(S(C)(=O)=O)cc1,5.0,CHEMBL5196293,,368.42200000000014,1.97662,1.0,7.0,0.5901979907185687
Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,5.455931955649724,CHEMBL2333365,,455.5110000000002,3.2166200000000025,1.0,6.0,0.6506391929352348
Cc1c(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)cnn1C,6.235077015350112,CHEMBL3971912,,451.51000000000016,2.2066,2.0,9.0,0.5266516305135726
Cc1c(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(Cl)nn1CC(F)(F)F,6.7447274948966935,CHEMBL3927682,,452.8720000000002,3.705820000000003,1.0,7.0,0.5103748869483494
Cc1c(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)cnn1C,7.698970004336019,CHEMBL3889987,,436.4950000000001,2.493400000000001,2.0,8.0,0.6130133104374688
Cc1c(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)cnn1C,6.954677021213342,CHEMBL4111931,,436.4950000000001,2.4934000000000003,2.0,8.0,0.6130133104374688
Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12,5.064694309710075,CHEMBL560919,,282.295,3.1034200000000025,2.0,4.0,0.559418523109907
Cc1c(Cl)cccc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.603800652904264,CHEMBL4110229,,463.92900000000014,3.844100000000001,3.0,6.0,0.5109977688083852
Cc1c[nH]c(=O)c(Nc2ncc3[nH]c(=O)n([C@@H]4CCOc5c(F)cccc54)c3n2)c1,8.721246399047171,CHEMBL4536419,,408.39300000000014,2.37092,3.0,7.0,0.4790899019296142
Cc1c[nH]c(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)n1,5.928117992693875,CHEMBL3944548,,437.4830000000002,2.1962,3.0,8.0,0.4810823448412625
Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4cc[nH]c(=O)c34)cccc12,6.522878745280337,CHEMBL3262625,,402.5020000000001,4.138220000000002,5.0,5.0,0.3522312177126546
Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,6.721246399047171,CHEMBL3262357,,403.4900000000001,3.533220000000001,5.0,6.0,0.3549778568917877
Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCOC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,6.735182176990463,CHEMBL3262620,,405.4620000000001,2.3795200000000003,5.0,7.0,0.3518561282274196
Cc1c[nH]c2ncc(-c3cccc(NC(=O)/C=C/CN(C)C)c3)cc12,4.0,CHEMBL3906494,,334.4230000000001,3.5946200000000026,2.0,3.0,0.7010119089451801
Cc1c[nH]c2ncc(-c3cccnc3N[C@H]3CCCN(S(C)(=O)=O)C3)nc12,10.435333935747911,CHEMBL3665172,,386.48100000000017,2.16422,2.0,6.0,0.7120980015254664
Cc1c[nH]c2ncc3ccn([C@H]4CN(C(=O)CC#N)CC[C@H]4C)c3c12,8.309803919971486,CHEMBL5271864,,335.4110000000001,3.149200000000002,1.0,4.0,0.7812434031160418
Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)ccc1Cl,8.154901959985743,CHEMBL3649645,,420.9000000000002,4.280420000000002,2.0,4.0,0.5177237040444981
Cc1cc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)ccn1,8.455931955649724,CHEMBL4073562,,392.50700000000006,3.1215200000000003,3.0,6.0,0.6315559896984799
Cc1cc(-c2ccc(S(=O)(=O)NC(C)(C)C)cc2)cc2c(N)n[nH]c12,6.113509274827518,CHEMBL482188,,358.46700000000004,3.1973200000000004,3.0,4.0,0.6690415530642131
Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(C)c1O,7.055517327849832,CHEMBL1077431,,376.4600000000001,4.046240000000004,2.0,6.0,0.7159424872984101
Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1C(=O)NCC#N,7.187086643357144,CHEMBL1078363,,428.49600000000015,3.2856000000000005,2.0,7.0,0.5808489174974111
Cc1cc(-c2nn(C3CCCN(C(=O)CN(C)C)C3)c3ncnc(N)c23)nn1C,6.006167133386014,CHEMBL4517545,,397.48700000000014,0.8425200000000005,1.0,9.0,0.6943657082371055
Cc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,8.522878745280337,CHEMBL3659504,,337.362,3.1592200000000004,2.0,6.0,0.5974482717126058
Cc1cc(C#N)ccc1NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.468521082957745,CHEMBL3913397,,371.44800000000015,3.924000000000002,2.0,6.0,0.5689924982360602
Cc1cc(C#N)ccc1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.769551078621726,CHEMBL3899650,,385.47500000000014,4.171600000000002,2.0,6.0,0.5496523576738003
Cc1cc(C(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)no1,6.709965388637482,CHEMBL3931559,,433.4720000000002,2.5672000000000006,2.0,8.0,0.607883310017158
Cc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c(C)o1,8.0,CHEMBL3931636,,484.5640000000003,3.260620000000002,1.0,8.0,0.4615890851615624
Cc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cs1,8.0,CHEMBL3941334,,486.60500000000025,3.420700000000002,1.0,8.0,0.4632665386137105
Cc1cc(C)c(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c(C)c1,5.843148098929989,CHEMBL4107427,,457.5380000000002,3.807540000000002,3.0,6.0,0.5183446022950035
Cc1cc(C)cc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,6.486782399932061,CHEMBL4108859,,443.51100000000014,3.4991200000000013,3.0,6.0,0.5369380579411
Cc1cc(C)cc(Nc2cc(NC3CC3)c3ncc(C(N)=O)n3n2)c1,4.301029995663981,CHEMBL4285755,,336.39900000000006,2.7629399999999995,3.0,6.0,0.6654506501508957
Cc1cc(C)cc(Nc2nccc(-n3cc(C)c(CN4CC[C@@H](O)C4)c3)n2)c1,3.938170692705301,CHEMBL3622924,,377.4920000000001,3.502760000000001,2.0,6.0,0.7123432831367124
Cc1cc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)no1,6.804100347590766,CHEMBL3930094,,438.46700000000016,2.4611,2.0,9.0,0.5364336296802935
Cc1cc(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)no1,7.376750709602099,CHEMBL3986662,,423.4520000000001,2.7479000000000013,2.0,8.0,0.6241546694272913
Cc1cc(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)no1,7.036212172654444,CHEMBL4115501,,423.4520000000001,2.7479000000000013,2.0,8.0,0.6241546694272913
Cc1cc(Cl)ccc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.476253533188435,CHEMBL4113177,,463.92900000000014,3.844100000000001,3.0,6.0,0.5109977688083852
Cc1cc(Cl)nc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c1C#N,10.259637310505756,CHEMBL3973848,,367.84400000000016,2.9015000000000004,1.0,6.0,0.7163144038186365
Cc1cc(F)cc(Nc2cc(NC3CC3)c3ncc(C(N)=O)n3n2)c1,5.698970004336019,CHEMBL4289875,,340.3620000000001,2.59362,3.0,6.0,0.6631556171965776
Cc1cc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)nc(Cl)c1C#N,9.259637310505756,CHEMBL3948936,,367.8440000000001,2.9015000000000013,1.0,6.0,0.7163144038186365
Cc1cc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)ncc1C#N,10.259637310505756,CHEMBL3948378,,333.3990000000001,2.2481,1.0,6.0,0.7911607096460379
Cc1cc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)ncc1[N+](=O)[O-],9.259637310505756,CHEMBL3890701,,353.38600000000014,2.2846200000000003,1.0,7.0,0.5665893604797878
Cc1cc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)ccc1F,6.542118103266008,CHEMBL3911418,,450.49300000000017,4.221600000000002,2.0,6.0,0.5857284285193726
Cc1cc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)ccn1,6.7594507517174005,CHEMBL3963309,,433.49100000000016,3.477500000000002,2.0,7.0,0.6154045099130497
Cc1cc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cnc1C,7.309803919971486,CHEMBL3950086,,447.5180000000002,3.7859200000000026,2.0,7.0,0.5945143116396836
Cc1cc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cnc1F,7.638272163982407,CHEMBL3890129,,451.48100000000017,3.616600000000002,2.0,7.0,0.5537673322418805
Cc1cc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)n(C)n1,8.0,CHEMBL3908490,,499.58300000000025,2.4844,2.0,9.0,0.4303785651678981
